id,property_type,bedrooms,price_$,city,neighborhood,start_date,end_date,parking_fee_per_month_$,laundry_per_month_$,cleaning_times_per_month,room_cleaining_price_$,mantainance_per_month_$,tax$_$,year,month,days_in_month
7564371,Apartment,2.0,300.0,New York,Staten Island,2024-12-13,2024-12-21,30.41,35.04,3,7,59.81,12.0,2024,Dec,9
3200340,Studio,1.0,75.0,New York,Brookyn,2024-09-12,2024-09-19,24.31,28.44,4,5,46.85,3.0,2024,Sep,8
2279254,Apartment,1.0,219.0,New York,Brookyn,2024-12-16,2024-12-19,25.14,34.8,3,7,46.04,8.76,2024,Dec,4
69681,Apartment,3.0,185.0,New York,Queens,2024-07-25,2024-11-12,27.48,28.36,3,7,69.87,7.4,2024,Jul,7
69681,Apartment,3.0,185.0,New York,Queens,2024-07-25,2024-11-12,27.48,28.36,3,7,69.87,7.4,2024,Aug,31
69681,Apartment,3.0,185.0,New York,Queens,2024-07-25,2024-11-12,27.48,28.36,3,7,69.87,7.4,2024,Sep,30
69681,Apartment,3.0,185.0,New York,Queens,2024-07-25,2024-11-12,27.48,28.36,3,7,69.87,7.4,2024,Oct,31
69681,Apartment,3.0,185.0,New York,Queens,2024-07-25,2024-11-12,27.48,28.36,3,7,69.87,7.4,2024,Nov,12
1777429,House,5.0,1450.0,New York,Manhattan,2024-05-10,2024-06-10,0.0,48.17,2,8,65.32,58.0,2024,May,22
1777429,House,5.0,1450.0,New York,Manhattan,2024-05-10,2024-06-10,0.0,48.17,2,8,65.32,58.0,2024,Jun,10
1747531,Apartment,1.0,60.0,New York,Manhattan,2024-04-08,2024-10-30,37.89,34.99,3,7,59.13,2.4,2024,Apr,23
1747531,Apartment,1.0,60.0,New York,Manhattan,2024-04-08,2024-10-30,37.89,34.99,3,7,59.13,2.4,2024,May,31
1747531,Apartment,1.0,60.0,New York,Manhattan,2024-04-08,2024-10-30,37.89,34.99,3,7,59.13,2.4,2024,Jun,30
1747531,Apartment,1.0,60.0,New York,Manhattan,2024-04-08,2024-10-30,37.89,34.99,3,7,59.13,2.4,2024,Jul,31
1747531,Apartment,1.0,60.0,New York,Manhattan,2024-04-08,2024-10-30,37.89,34.99,3,7,59.13,2.4,2024,Aug,31
1747531,Apartment,1.0,60.0,New York,Manhattan,2024-04-08,2024-10-30,37.89,34.99,3,7,59.13,2.4,2024,Sep,30
1747531,Apartment,1.0,60.0,New York,Manhattan,2024-04-08,2024-10-30,37.89,34.99,3,7,59.13,2.4,2024,Oct,30
2056660,Apartment,0.0,82.0,New York,Queens,2024-12-09,2024-12-22,35.81,33.26,3,7,48.52,3.2800000000000002,2024,Dec,14
1023586,Apartment,1.0,65.0,New York,Brookyn,2024-07-11,2024-09-19,31.31,36.31,3,7,50.36,2.6,2024,Jul,21
1023586,Apartment,1.0,65.0,New York,Brookyn,2024-07-11,2024-09-19,31.31,36.31,3,7,50.36,2.6,2024,Aug,31
1023586,Apartment,1.0,65.0,New York,Brookyn,2024-07-11,2024-09-19,31.31,36.31,3,7,50.36,2.6,2024,Sep,19
474107,House,3.0,90.0,New York,Harlem,2024-04-23,2024-11-14,0.0,38.35,2,8,63.44,3.6,2024,Apr,8
474107,House,3.0,90.0,New York,Harlem,2024-04-23,2024-11-14,0.0,38.35,2,8,63.44,3.6,2024,May,31
474107,House,3.0,90.0,New York,Harlem,2024-04-23,2024-11-14,0.0,38.35,2,8,63.44,3.6,2024,Jun,30
474107,House,3.0,90.0,New York,Harlem,2024-04-23,2024-11-14,0.0,38.35,2,8,63.44,3.6,2024,Jul,31
474107,House,3.0,90.0,New York,Harlem,2024-04-23,2024-11-14,0.0,38.35,2,8,63.44,3.6,2024,Aug,31
474107,House,3.0,90.0,New York,Harlem,2024-04-23,2024-11-14,0.0,38.35,2,8,63.44,3.6,2024,Sep,30
474107,House,3.0,90.0,New York,Harlem,2024-04-23,2024-11-14,0.0,38.35,2,8,63.44,3.6,2024,Oct,31
474107,House,3.0,90.0,New York,Harlem,2024-04-23,2024-11-14,0.0,38.35,2,8,63.44,3.6,2024,Nov,14
9187534,House,2.0,250.0,New York,Staten Island,2024-07-17,2024-11-30,0.0,45.7,2,8,75.95,10.0,2024,Jul,15
9187534,House,2.0,250.0,New York,Staten Island,2024-07-17,2024-11-30,0.0,45.7,2,8,75.95,10.0,2024,Aug,31
9187534,House,2.0,250.0,New York,Staten Island,2024-07-17,2024-11-30,0.0,45.7,2,8,75.95,10.0,2024,Sep,30
9187534,House,2.0,250.0,New York,Staten Island,2024-07-17,2024-11-30,0.0,45.7,2,8,75.95,10.0,2024,Oct,31
9187534,House,2.0,250.0,New York,Staten Island,2024-07-17,2024-11-30,0.0,45.7,2,8,75.95,10.0,2024,Nov,30
8082364,Apartment,2.0,170.0,New York,Manhattan,2024-04-10,2024-06-07,25.26,29.64,3,7,57.85,6.8,2024,Apr,21
8082364,Apartment,2.0,170.0,New York,Manhattan,2024-04-10,2024-06-07,25.26,29.64,3,7,57.85,6.8,2024,May,31
8082364,Apartment,2.0,170.0,New York,Manhattan,2024-04-10,2024-06-07,25.26,29.64,3,7,57.85,6.8,2024,Jun,7
4902729,Apartment,1.0,115.0,New York,Staten Island,2024-09-21,2024-12-25,28.4,29.17,3,7,67.68,4.6000000000000005,2024,Sep,10
4902729,Apartment,1.0,115.0,New York,Staten Island,2024-09-21,2024-12-25,28.4,29.17,3,7,67.68,4.6000000000000005,2024,Oct,31
4902729,Apartment,1.0,115.0,New York,Staten Island,2024-09-21,2024-12-25,28.4,29.17,3,7,67.68,4.6000000000000005,2024,Nov,30
4902729,Apartment,1.0,115.0,New York,Staten Island,2024-09-21,2024-12-25,28.4,29.17,3,7,67.68,4.6000000000000005,2024,Dec,25
6940448,House,1.0,80.0,New York,Queens,2024-08-17,2024-11-14,0.0,49.74,2,8,71.04,3.2,2024,Aug,15
6940448,House,1.0,80.0,New York,Queens,2024-08-17,2024-11-14,0.0,49.74,2,8,71.04,3.2,2024,Sep,30
6940448,House,1.0,80.0,New York,Queens,2024-08-17,2024-11-14,0.0,49.74,2,8,71.04,3.2,2024,Oct,31
6940448,House,1.0,80.0,New York,Queens,2024-08-17,2024-11-14,0.0,49.74,2,8,71.04,3.2,2024,Nov,14
9431997,Apartment,1.0,65.0,New York,Manhattan,2024-09-10,2024-12-29,34.99,37.42,3,7,56.29,2.6,2024,Sep,21
9431997,Apartment,1.0,65.0,New York,Manhattan,2024-09-10,2024-12-29,34.99,37.42,3,7,56.29,2.6,2024,Oct,31
9431997,Apartment,1.0,65.0,New York,Manhattan,2024-09-10,2024-12-29,34.99,37.42,3,7,56.29,2.6,2024,Nov,30
9431997,Apartment,1.0,65.0,New York,Manhattan,2024-09-10,2024-12-29,34.99,37.42,3,7,56.29,2.6,2024,Dec,29
4184406,Apartment,1.0,99.0,New York,Manhattan,2024-05-09,2024-06-15,26.06,38.77,3,7,53.67,3.96,2024,May,23
4184406,Apartment,1.0,99.0,New York,Manhattan,2024-05-09,2024-06-15,26.06,38.77,3,7,53.67,3.96,2024,Jun,15
2374267,House,4.0,2100.0,New York,Brookyn,2024-08-04,2024-11-10,0.0,46.22,2,8,62.09,84.0,2024,Aug,28
2374267,House,4.0,2100.0,New York,Brookyn,2024-08-04,2024-11-10,0.0,46.22,2,8,62.09,84.0,2024,Sep,30
2374267,House,4.0,2100.0,New York,Brookyn,2024-08-04,2024-11-10,0.0,46.22,2,8,62.09,84.0,2024,Oct,31
2374267,House,4.0,2100.0,New York,Brookyn,2024-08-04,2024-11-10,0.0,46.22,2,8,62.09,84.0,2024,Nov,10
6716133,Apartment,0.0,100.0,New York,Queens,2024-07-28,2024-09-09,35.94,37.45,3,7,63.08,4.0,2024,Jul,4
6716133,Apartment,0.0,100.0,New York,Queens,2024-07-28,2024-09-09,35.94,37.45,3,7,63.08,4.0,2024,Aug,31
6716133,Apartment,0.0,100.0,New York,Queens,2024-07-28,2024-09-09,35.94,37.45,3,7,63.08,4.0,2024,Sep,9
3482655,Apartment,1.0,155.0,New York,Queens,2024-04-03,2024-05-03,28.32,32.69,3,7,45.84,6.2,2024,Apr,28
3482655,Apartment,1.0,155.0,New York,Queens,2024-04-03,2024-05-03,28.32,32.69,3,7,45.84,6.2,2024,May,3
7823272,Apartment,1.0,145.0,New York,Manhattan,2024-06-24,2024-08-04,27.05,27.98,3,7,63.28,5.8,2024,Jun,7
7823272,Apartment,1.0,145.0,New York,Manhattan,2024-06-24,2024-08-04,27.05,27.98,3,7,63.28,5.8,2024,Jul,31
7823272,Apartment,1.0,145.0,New York,Manhattan,2024-06-24,2024-08-04,27.05,27.98,3,7,63.28,5.8,2024,Aug,4
1151864,Apartment,2.0,185.0,New York,Harlem,2024-07-25,2024-09-24,29.42,27.52,3,7,45.52,7.4,2024,Jul,7
1151864,Apartment,2.0,185.0,New York,Harlem,2024-07-25,2024-09-24,29.42,27.52,3,7,45.52,7.4,2024,Aug,31
1151864,Apartment,2.0,185.0,New York,Harlem,2024-07-25,2024-09-24,29.42,27.52,3,7,45.52,7.4,2024,Sep,24
3889219,Apartment,2.0,495.0,New York,Queens,2024-09-27,2024-12-12,36.97,28.84,3,7,46.21,19.8,2024,Sep,4
3889219,Apartment,2.0,495.0,New York,Queens,2024-09-27,2024-12-12,36.97,28.84,3,7,46.21,19.8,2024,Oct,31
3889219,Apartment,2.0,495.0,New York,Queens,2024-09-27,2024-12-12,36.97,28.84,3,7,46.21,19.8,2024,Nov,30
3889219,Apartment,2.0,495.0,New York,Queens,2024-09-27,2024-12-12,36.97,28.84,3,7,46.21,19.8,2024,Dec,12
1174758,Apartment,2.0,300.0,New York,Staten Island,2024-10-29,2024-12-17,38.46,29.87,3,7,58.87,12.0,2024,Oct,3
1174758,Apartment,2.0,300.0,New York,Staten Island,2024-10-29,2024-12-17,38.46,29.87,3,7,58.87,12.0,2024,Nov,30
1174758,Apartment,2.0,300.0,New York,Staten Island,2024-10-29,2024-12-17,38.46,29.87,3,7,58.87,12.0,2024,Dec,17
148559,Apartment,2.0,275.0,New York,Brookyn,2024-04-23,2024-08-07,31.47,32.54,3,7,61.49,11.0,2024,Apr,8
148559,Apartment,2.0,275.0,New York,Brookyn,2024-04-23,2024-08-07,31.47,32.54,3,7,61.49,11.0,2024,May,31
148559,Apartment,2.0,275.0,New York,Brookyn,2024-04-23,2024-08-07,31.47,32.54,3,7,61.49,11.0,2024,Jun,30
148559,Apartment,2.0,275.0,New York,Brookyn,2024-04-23,2024-08-07,31.47,32.54,3,7,61.49,11.0,2024,Jul,31
148559,Apartment,2.0,275.0,New York,Brookyn,2024-04-23,2024-08-07,31.47,32.54,3,7,61.49,11.0,2024,Aug,7
1945508,Studio,1.0,150.0,New York,Queens,2024-11-16,2024-11-28,26.9,25.97,4,5,47.17,6.0,2024,Nov,13
6970746,House,1.0,140.0,New York,Brookyn,2024-05-22,2024-12-21,0.0,45.61,2,8,61.23,5.6000000000000005,2024,May,10
6970746,House,1.0,140.0,New York,Brookyn,2024-05-22,2024-12-21,0.0,45.61,2,8,61.23,5.6000000000000005,2024,Jun,30
6970746,House,1.0,140.0,New York,Brookyn,2024-05-22,2024-12-21,0.0,45.61,2,8,61.23,5.6000000000000005,2024,Jul,31
6970746,House,1.0,140.0,New York,Brookyn,2024-05-22,2024-12-21,0.0,45.61,2,8,61.23,5.6000000000000005,2024,Aug,31
6970746,House,1.0,140.0,New York,Brookyn,2024-05-22,2024-12-21,0.0,45.61,2,8,61.23,5.6000000000000005,2024,Sep,30
6970746,House,1.0,140.0,New York,Brookyn,2024-05-22,2024-12-21,0.0,45.61,2,8,61.23,5.6000000000000005,2024,Oct,31
6970746,House,1.0,140.0,New York,Brookyn,2024-05-22,2024-12-21,0.0,45.61,2,8,61.23,5.6000000000000005,2024,Nov,30
6970746,House,1.0,140.0,New York,Brookyn,2024-05-22,2024-12-21,0.0,45.61,2,8,61.23,5.6000000000000005,2024,Dec,21
4526608,Studio,1.0,95.0,New York,Queens,2024-08-08,2024-11-19,26.07,28.65,4,5,36.79,3.8000000000000003,2024,Aug,24
4526608,Studio,1.0,95.0,New York,Queens,2024-08-08,2024-11-19,26.07,28.65,4,5,36.79,3.8000000000000003,2024,Sep,30
4526608,Studio,1.0,95.0,New York,Queens,2024-08-08,2024-11-19,26.07,28.65,4,5,36.79,3.8000000000000003,2024,Oct,31
4526608,Studio,1.0,95.0,New York,Queens,2024-08-08,2024-11-19,26.07,28.65,4,5,36.79,3.8000000000000003,2024,Nov,19
1998111,House,1.0,69.0,New York,Queens,2024-06-17,2024-07-20,0.0,47.07,2,8,73.3,2.7600000000000002,2024,Jun,14
1998111,House,1.0,69.0,New York,Queens,2024-06-17,2024-07-20,0.0,47.07,2,8,73.3,2.7600000000000002,2024,Jul,20
1267206,Apartment,1.0,75.0,New York,Queens,2024-05-20,2024-10-04,26.51,30.18,3,7,48.43,3.0,2024,May,12
1267206,Apartment,1.0,75.0,New York,Queens,2024-05-20,2024-10-04,26.51,30.18,3,7,48.43,3.0,2024,Jun,30
1267206,Apartment,1.0,75.0,New York,Queens,2024-05-20,2024-10-04,26.51,30.18,3,7,48.43,3.0,2024,Jul,31
1267206,Apartment,1.0,75.0,New York,Queens,2024-05-20,2024-10-04,26.51,30.18,3,7,48.43,3.0,2024,Aug,31
1267206,Apartment,1.0,75.0,New York,Queens,2024-05-20,2024-10-04,26.51,30.18,3,7,48.43,3.0,2024,Sep,30
1267206,Apartment,1.0,75.0,New York,Queens,2024-05-20,2024-10-04,26.51,30.18,3,7,48.43,3.0,2024,Oct,4
1935904,Apartment,2.0,1166.0,New York,Harlem,2024-09-10,2024-10-22,35.46,33.38,3,7,62.75,46.64,2024,Sep,21
1935904,Apartment,2.0,1166.0,New York,Harlem,2024-09-10,2024-10-22,35.46,33.38,3,7,62.75,46.64,2024,Oct,22
6272183,Apartment,1.0,85.0,New York,Staten Island,2024-12-17,2024-12-24,29.21,31.73,3,7,63.26,3.4,2024,Dec,8
5970639,House,1.0,109.0,New York,Brookyn,2024-11-15,2024-12-03,0.0,43.63,2,8,63.58,4.36,2024,Nov,16
5970639,House,1.0,109.0,New York,Brookyn,2024-11-15,2024-12-03,0.0,43.63,2,8,63.58,4.36,2024,Dec,3
2049672,House,4.0,575.0,New York,Manhattan,2024-09-01,2024-09-21,0.0,40.56,2,8,65.48,23.0,2024,Sep,21
687430,House,1.0,35.0,New York,Brookyn,2024-09-15,2024-10-09,0.0,39.33,2,8,69.51,1.4000000000000001,2024,Sep,16
687430,House,1.0,35.0,New York,Brookyn,2024-09-15,2024-10-09,0.0,39.33,2,8,69.51,1.4000000000000001,2024,Oct,9
1696383,Apartment,1.0,155.0,New York,Queens,2024-08-22,2024-11-18,31.03,33.95,3,7,69.58,6.2,2024,Aug,10
1696383,Apartment,1.0,155.0,New York,Queens,2024-08-22,2024-11-18,31.03,33.95,3,7,69.58,6.2,2024,Sep,30
1696383,Apartment,1.0,155.0,New York,Queens,2024-08-22,2024-11-18,31.03,33.95,3,7,69.58,6.2,2024,Oct,31
1696383,Apartment,1.0,155.0,New York,Queens,2024-08-22,2024-11-18,31.03,33.95,3,7,69.58,6.2,2024,Nov,18
1815551,Apartment,1.0,250.0,New York,Queens,2024-12-23,2024-12-31,26.55,39.44,3,7,52.76,10.0,2024,Dec,9
6338562,House,1.0,200.0,New York,Brookyn,2024-06-17,2024-10-04,0.0,49.34,2,8,65.53,8.0,2024,Jun,14
6338562,House,1.0,200.0,New York,Brookyn,2024-06-17,2024-10-04,0.0,49.34,2,8,65.53,8.0,2024,Jul,31
6338562,House,1.0,200.0,New York,Brookyn,2024-06-17,2024-10-04,0.0,49.34,2,8,65.53,8.0,2024,Aug,31
6338562,House,1.0,200.0,New York,Brookyn,2024-06-17,2024-10-04,0.0,49.34,2,8,65.53,8.0,2024,Sep,30
6338562,House,1.0,200.0,New York,Brookyn,2024-06-17,2024-10-04,0.0,49.34,2,8,65.53,8.0,2024,Oct,4
435391,House,1.0,30.0,New York,Queens,2024-06-17,2024-06-26,0.0,42.96,2,8,61.33,1.2,2024,Jun,10
2944266,Apartment,2.0,225.0,New York,Staten Island,2024-05-03,2024-12-21,36.45,25.33,3,7,62.91,9.0,2024,May,29
2944266,Apartment,2.0,225.0,New York,Staten Island,2024-05-03,2024-12-21,36.45,25.33,3,7,62.91,9.0,2024,Jun,30
2944266,Apartment,2.0,225.0,New York,Staten Island,2024-05-03,2024-12-21,36.45,25.33,3,7,62.91,9.0,2024,Jul,31
2944266,Apartment,2.0,225.0,New York,Staten Island,2024-05-03,2024-12-21,36.45,25.33,3,7,62.91,9.0,2024,Aug,31
2944266,Apartment,2.0,225.0,New York,Staten Island,2024-05-03,2024-12-21,36.45,25.33,3,7,62.91,9.0,2024,Sep,30
2944266,Apartment,2.0,225.0,New York,Staten Island,2024-05-03,2024-12-21,36.45,25.33,3,7,62.91,9.0,2024,Oct,31
2944266,Apartment,2.0,225.0,New York,Staten Island,2024-05-03,2024-12-21,36.45,25.33,3,7,62.91,9.0,2024,Nov,30
2944266,Apartment,2.0,225.0,New York,Staten Island,2024-05-03,2024-12-21,36.45,25.33,3,7,62.91,9.0,2024,Dec,21
1080408,House,1.0,90.0,New York,Queens,2024-10-07,2024-11-30,0.0,46.42,2,8,67.27,3.6,2024,Oct,25
1080408,House,1.0,90.0,New York,Queens,2024-10-07,2024-11-30,0.0,46.42,2,8,67.27,3.6,2024,Nov,30
5117701,Apartment,1.0,269.0,New York,Brookyn,2024-09-24,2024-12-16,39.44,29.77,3,7,68.31,10.76,2024,Sep,7
5117701,Apartment,1.0,269.0,New York,Brookyn,2024-09-24,2024-12-16,39.44,29.77,3,7,68.31,10.76,2024,Oct,31
5117701,Apartment,1.0,269.0,New York,Brookyn,2024-09-24,2024-12-16,39.44,29.77,3,7,68.31,10.76,2024,Nov,30
5117701,Apartment,1.0,269.0,New York,Brookyn,2024-09-24,2024-12-16,39.44,29.77,3,7,68.31,10.76,2024,Dec,16
3852803,House,3.0,265.0,New York,Queens,2024-11-26,2024-12-21,0.0,47.39,2,8,60.62,10.6,2024,Nov,5
3852803,House,3.0,265.0,New York,Queens,2024-11-26,2024-12-21,0.0,47.39,2,8,60.62,10.6,2024,Dec,21
3325741,Studio,1.0,129.0,New York,Manhattan,2024-10-24,2024-12-26,21.19,26.79,4,5,43.18,5.16,2024,Oct,8
3325741,Studio,1.0,129.0,New York,Manhattan,2024-10-24,2024-12-26,21.19,26.79,4,5,43.18,5.16,2024,Nov,30
3325741,Studio,1.0,129.0,New York,Manhattan,2024-10-24,2024-12-26,21.19,26.79,4,5,43.18,5.16,2024,Dec,26
575551,Apartment,1.0,129.0,New York,Queens,2024-12-22,2024-12-29,35.7,26.15,3,7,59.84,5.16,2024,Dec,8
1281167,Studio,0.0,180.0,New York,Brookyn,2024-04-16,2024-05-11,29.82,25.2,4,5,49.23,7.2,2024,Apr,15
1281167,Studio,0.0,180.0,New York,Brookyn,2024-04-16,2024-05-11,29.82,25.2,4,5,49.23,7.2,2024,May,11
4902565,Apartment,1.0,125.0,New York,Harlem,2024-07-31,2024-10-10,35.06,32.56,3,7,53.61,5.0,2024,Jul,1
4902565,Apartment,1.0,125.0,New York,Harlem,2024-07-31,2024-10-10,35.06,32.56,3,7,53.61,5.0,2024,Aug,31
4902565,Apartment,1.0,125.0,New York,Harlem,2024-07-31,2024-10-10,35.06,32.56,3,7,53.61,5.0,2024,Sep,30
4902565,Apartment,1.0,125.0,New York,Harlem,2024-07-31,2024-10-10,35.06,32.56,3,7,53.61,5.0,2024,Oct,10
7345170,House,1.0,210.0,New York,Queens,2024-12-15,2024-12-29,0.0,38.23,2,8,72.88,8.4,2024,Dec,15
2356554,Studio,1.0,125.0,New York,Queens,2024-12-25,2024-12-30,22.09,27.13,4,5,38.55,5.0,2024,Dec,6
231752,Apartment,1.0,250.0,New York,Staten Island,2024-11-21,2024-12-16,30.11,33.95,3,7,54.69,10.0,2024,Nov,10
231752,Apartment,1.0,250.0,New York,Staten Island,2024-11-21,2024-12-16,30.11,33.95,3,7,54.69,10.0,2024,Dec,16
8646903,House,1.0,220.0,New York,Brookyn,2024-10-05,2024-10-08,0.0,35.36,2,8,69.84,8.8,2024,Oct,4
713877,Studio,1.0,145.0,New York,Staten Island,2024-04-30,2024-07-07,16.93,27.49,4,5,39.17,5.8,2024,Apr,1
713877,Studio,1.0,145.0,New York,Staten Island,2024-04-30,2024-07-07,16.93,27.49,4,5,39.17,5.8,2024,May,31
713877,Studio,1.0,145.0,New York,Staten Island,2024-04-30,2024-07-07,16.93,27.49,4,5,39.17,5.8,2024,Jun,30
713877,Studio,1.0,145.0,New York,Staten Island,2024-04-30,2024-07-07,16.93,27.49,4,5,39.17,5.8,2024,Jul,7
8818098,Apartment,1.0,160.0,New York,Harlem,2024-11-12,2024-12-13,38.49,30.75,3,7,59.55,6.4,2024,Nov,19
8818098,Apartment,1.0,160.0,New York,Harlem,2024-11-12,2024-12-13,38.49,30.75,3,7,59.55,6.4,2024,Dec,13
2670951,Studio,3.0,395.0,New York,Manhattan,2024-04-22,2024-07-31,20.5,21.27,4,5,39.96,15.8,2024,Apr,9
2670951,Studio,3.0,395.0,New York,Manhattan,2024-04-22,2024-07-31,20.5,21.27,4,5,39.96,15.8,2024,May,31
2670951,Studio,3.0,395.0,New York,Manhattan,2024-04-22,2024-07-31,20.5,21.27,4,5,39.96,15.8,2024,Jun,30
2670951,Studio,3.0,395.0,New York,Manhattan,2024-04-22,2024-07-31,20.5,21.27,4,5,39.96,15.8,2024,Jul,31
5070973,Apartment,1.0,89.0,New York,Brookyn,2024-05-14,2024-12-09,34.73,25.89,3,7,66.84,3.56,2024,May,18
5070973,Apartment,1.0,89.0,New York,Brookyn,2024-05-14,2024-12-09,34.73,25.89,3,7,66.84,3.56,2024,Jun,30
5070973,Apartment,1.0,89.0,New York,Brookyn,2024-05-14,2024-12-09,34.73,25.89,3,7,66.84,3.56,2024,Jul,31
5070973,Apartment,1.0,89.0,New York,Brookyn,2024-05-14,2024-12-09,34.73,25.89,3,7,66.84,3.56,2024,Aug,31
5070973,Apartment,1.0,89.0,New York,Brookyn,2024-05-14,2024-12-09,34.73,25.89,3,7,66.84,3.56,2024,Sep,30
5070973,Apartment,1.0,89.0,New York,Brookyn,2024-05-14,2024-12-09,34.73,25.89,3,7,66.84,3.56,2024,Oct,31
5070973,Apartment,1.0,89.0,New York,Brookyn,2024-05-14,2024-12-09,34.73,25.89,3,7,66.84,3.56,2024,Nov,30
5070973,Apartment,1.0,89.0,New York,Brookyn,2024-05-14,2024-12-09,34.73,25.89,3,7,66.84,3.56,2024,Dec,9
982298,House,4.0,495.0,New York,Harlem,2024-07-07,2024-07-12,0.0,38.87,2,8,69.82,19.8,2024,Jul,6
7493513,Apartment,1.0,218.0,New York,Harlem,2024-09-06,2024-11-09,39.24,39.23,3,7,58.41,8.72,2024,Sep,25
7493513,Apartment,1.0,218.0,New York,Harlem,2024-09-06,2024-11-09,39.24,39.23,3,7,58.41,8.72,2024,Oct,31
7493513,Apartment,1.0,218.0,New York,Harlem,2024-09-06,2024-11-09,39.24,39.23,3,7,58.41,8.72,2024,Nov,9
10099733,Studio,1.0,125.0,New York,Harlem,2024-09-21,2024-11-13,25.97,20.44,4,5,38.2,5.0,2024,Sep,10
10099733,Studio,1.0,125.0,New York,Harlem,2024-09-21,2024-11-13,25.97,20.44,4,5,38.2,5.0,2024,Oct,31
10099733,Studio,1.0,125.0,New York,Harlem,2024-09-21,2024-11-13,25.97,20.44,4,5,38.2,5.0,2024,Nov,13
5345792,Apartment,1.0,165.0,New York,Brookyn,2024-09-04,2024-12-11,34.07,31.62,3,7,48.55,6.6000000000000005,2024,Sep,27
5345792,Apartment,1.0,165.0,New York,Brookyn,2024-09-04,2024-12-11,34.07,31.62,3,7,48.55,6.6000000000000005,2024,Oct,31
5345792,Apartment,1.0,165.0,New York,Brookyn,2024-09-04,2024-12-11,34.07,31.62,3,7,48.55,6.6000000000000005,2024,Nov,30
5345792,Apartment,1.0,165.0,New York,Brookyn,2024-09-04,2024-12-11,34.07,31.62,3,7,48.55,6.6000000000000005,2024,Dec,11
3442439,Studio,1.0,100.0,New York,Queens,2024-11-28,2024-12-20,24.75,24.96,4,5,49.93,4.0,2024,Nov,3
3442439,Studio,1.0,100.0,New York,Queens,2024-11-28,2024-12-20,24.75,24.96,4,5,49.93,4.0,2024,Dec,20
9760014,House,2.0,145.0,New York,Brookyn,2024-11-28,2024-12-22,0.0,40.36,2,8,63.3,5.8,2024,Nov,3
9760014,House,2.0,145.0,New York,Brookyn,2024-11-28,2024-12-22,0.0,40.36,2,8,63.3,5.8,2024,Dec,22
10058568,Apartment,2.0,215.0,New York,Brookyn,2024-05-18,2024-05-20,34.49,36.16,3,7,57.96,8.6,2024,May,3
269371,Apartment,1.0,115.0,New York,Manhattan,2024-11-08,2024-11-16,39.51,38.03,3,7,45.11,4.6000000000000005,2024,Nov,9
527226,House,1.0,95.0,New York,Manhattan,2024-09-05,2024-12-11,0.0,35.09,2,8,65.18,3.8000000000000003,2024,Sep,26
527226,House,1.0,95.0,New York,Manhattan,2024-09-05,2024-12-11,0.0,35.09,2,8,65.18,3.8000000000000003,2024,Oct,31
527226,House,1.0,95.0,New York,Manhattan,2024-09-05,2024-12-11,0.0,35.09,2,8,65.18,3.8000000000000003,2024,Nov,30
527226,House,1.0,95.0,New York,Manhattan,2024-09-05,2024-12-11,0.0,35.09,2,8,65.18,3.8000000000000003,2024,Dec,11
102951,House,1.0,30.0,New York,Manhattan,2024-07-14,2024-10-04,0.0,43.48,2,8,70.99,1.2,2024,Jul,18
102951,House,1.0,30.0,New York,Manhattan,2024-07-14,2024-10-04,0.0,43.48,2,8,70.99,1.2,2024,Aug,31
102951,House,1.0,30.0,New York,Manhattan,2024-07-14,2024-10-04,0.0,43.48,2,8,70.99,1.2,2024,Sep,30
102951,House,1.0,30.0,New York,Manhattan,2024-07-14,2024-10-04,0.0,43.48,2,8,70.99,1.2,2024,Oct,4
334886,Studio,1.0,165.0,New York,Brookyn,2024-12-12,2024-12-14,27.48,25.02,4,5,45.6,6.6000000000000005,2024,Dec,3
1728497,House,4.0,750.0,New York,Manhattan,2024-08-19,2024-08-23,0.0,45.16,2,8,76.2,30.0,2024,Aug,5
166771,Apartment,1.0,185.0,New York,Staten Island,2024-11-23,2024-12-18,33.12,29.7,3,7,50.09,7.4,2024,Nov,8
166771,Apartment,1.0,185.0,New York,Staten Island,2024-11-23,2024-12-18,33.12,29.7,3,7,50.09,7.4,2024,Dec,18
1861344,Studio,1.0,220.0,New York,Manhattan,2024-12-03,2024-12-29,19.71,24.35,4,5,37.24,8.8,2024,Dec,27
691023,House,3.0,450.0,New York,Queens,2024-07-21,2024-11-11,0.0,36.38,2,8,68.46,18.0,2024,Jul,11
691023,House,3.0,450.0,New York,Queens,2024-07-21,2024-11-11,0.0,36.38,2,8,68.46,18.0,2024,Aug,31
691023,House,3.0,450.0,New York,Queens,2024-07-21,2024-11-11,0.0,36.38,2,8,68.46,18.0,2024,Sep,30
691023,House,3.0,450.0,New York,Queens,2024-07-21,2024-11-11,0.0,36.38,2,8,68.46,18.0,2024,Oct,31
691023,House,3.0,450.0,New York,Queens,2024-07-21,2024-11-11,0.0,36.38,2,8,68.46,18.0,2024,Nov,11
364023,Apartment,1.0,85.0,New York,Manhattan,2024-08-21,2024-10-30,26.68,33.52,3,7,60.91,3.4,2024,Aug,11
364023,Apartment,1.0,85.0,New York,Manhattan,2024-08-21,2024-10-30,26.68,33.52,3,7,60.91,3.4,2024,Sep,30
364023,Apartment,1.0,85.0,New York,Manhattan,2024-08-21,2024-10-30,26.68,33.52,3,7,60.91,3.4,2024,Oct,30
